1.3135903, 21.004345, 2.7973621, 695.77502, .68144113, 2.2271388, 1.3551462, 10.521271, .78780621, 164.42122, 1850.4773
1.2510816, 20.480824, .71814418, 560.51599, .60711515, 4.4924269, 1.7053037, 9.1099100, .30196106, 122.97563, 1407.7988
1.1555829, 22.268202, 6.0805163, 430.85602, .47863540, 4.7609386, 1.0946102, 15.244679, .31420043, 41.424809, 1724.4050
1.3819258, 18.592937, 1.5149006, 449.43552, .55842721, 2.8089099, 1.0286801, 15.033422, .43509716, 110.71078, 1071.8547
2.0043459, 22.914219, 1.5257969, 309.07953, 1.3988451, 4.8203368, .56796038, 6.9413118, .48824894, 155.14917, 1877.6422
1.9457614, 27.518208, 1.1087471, 279.29938, 1.7541595, 2.6851408, .97039968, 9.6111851, .50127101, 155.32404, 1962.7433
1.6288620, 25.706970, 1.7162364, 283.56873, 1.5712887, 3.3635149, .73724031, 13.215348, .59114319, 139.00105, 1790.6758
1.6542766, 28.648077, 2.9621930, 491.43024, 1.4635011, 3.1851716, .65361226, 19.572176, .65724599, 113.39178, 1485.1840
1.8396382, 26.525333, 4.9304390, 452.50912, 1.5949463, .39489073, 1.3481681, 3.6538072, .75618142, 148.12715, 491.71146
1.8234272, 26.838333, 2.5958598, 436.82547, 1.4843289, 1.6147919, 1.4620858, 6.9832878, .66867852, 162.81967, 796.20447
2.0363615, 24.376549, 3.0671654, 384.44003, 1.3290856, 1.9843247, 1.1000928, 18.258945, .33234122, 29.410875, 903.93555
2.8116126, 25.932091, 1.5083492, 412.73898, 1.7149240, 4.8725872, 1.2660816, 10.820369, .49868834, 40.493477, 660.01080
2.7973738, 29.091133, 2.2085414, 307.51123, 1.6978657, 3.4756064, 1.1131517, 11.902145, .41797546, 56.637821, 613.05853
2.6280499, 28.081860, 2.9376423, 497.75052, 1.7402356, 2.7786510, 1.1805053, 11.389393, .39963746, 95.741791, 562.18335
2.5844512, 20.247078, 3.3119757, 551.58099, 1.2299601, 1.1186968, .87816083, 10.939720, .31980899, 95.938126, 1040.2617
2.3270555, 23.799118, 3.7690439, 560.98993, 1.3635541, 1.6975217, 1.9989424, 19.784243, .22310284, 106.20618, 1072.5062
2.4964752, 20.905634, 3.7496083, 247.03076, 1.7243810, 2.1103668, .94538212, 19.582203, .66495007, 184.29854, 1211.6187
2.5121961, 21.954996, 1.3198059, 124.96536, 1.2668204, 2.1087003, 1.2344820, 15.838000, .69530606, 98.457474, 1169.9945
2.5795884, 28.874878, 6.7139158, 436.17700, .93857658, .56992286, .82282341, 16.368206, .77817518, 125.19057, 871.44836
2.7940209, 25.331642, 7.6189814, 641.03387, 1.1482903, .86096144, .76879805, 13.890972, .65981817, 60.312534, 1551.6842
2.7685771, 23.793514, 7.1584983, 697.76495, 1.2475741, .74107188, .91277820, 14.909081, .22254039, 66.044762, 1500.5469
2.6815991, 21.253696, 8.3069792, 692.71509, 1.1258817, 2.5718665, .86522037, 13.696493, .37666938, 45.978062, 1642.4895
2.9920702, 20.416546, 4.1840458, 450.46396, .51500040, 1.2376692, 1.5877242, 10.783308, .65404391, 76.086052, 1301.2350
2.6319985, 21.820152, 3.7177973, 482.89896, 1.0117223, 1.6495980, 1.1973166, 19.833759, .71848750, 151.21245, 676.52478
2.8520770, 21.179867, 4.1510258, 649.83014, 1.1424695, .52248091, .84955770, 16.124456, .94702250, 166.24385, 521.40063
2.5222859, 19.498556, .96124637, 537.12994, .58490187, 1.8199888, .88585329, 15.584904, .67083740, 131.83479, 507.47156
2.9512939, 23.040352, 2.3585579, 133.18271, 1.1756046, 3.4831295, .98661375, 11.548848, .64733893, 183.54021, 499.87271
2.7835777, 20.831461, 5.6159587, 156.30225, .66161776, 4.5913372, 1.8735869, 10.720260, .67484999, 73.492508, 1215.1136
2.8141217, 22.748589, 6.4251828, 115.70496, .69106978, 4.4337792, 1.3247247, 5.6951456, .75961542, 15.833558, 1654.0804
2.3390985, 25.341051, 8.0555363, 173.02219, .41181955, 3.8710594, .91880101, 5.2828851, .77825767, 75.429749, 1581.6044
2.3984580, 25.814043, 5.2289481, 393.40994, .28894269, 4.1774492, 1.0113382, 4.7515278, .64959592, 47.228844, 1215.8223
1.7531314, 26.300009, 4.8949351, 748.02081, .95082927, 4.5991311, 1.6383584, 8.5834217, .83264905, 74.193565, 1137.2844
1.7263198, 24.411560, 6.8061967, 480.59360, .72320491, 4.6084652, 1.1876931, 9.4159231, .87087178, 73.535942, 1108.6533
2.2154877, 20.185638, 6.6962905, 363.50375, 1.1062919, 4.1069107, 1.1624224, 9.5818815, .66216165, 22.791248, 1040.4407
1.1635470, 21.837708, 5.8190079, 127.79105, .38091293, 3.9007282, .67215967, 12.901190, .11723959, 70.159554, 1888.7167
2.3525436, 22.434685, 2.9484887, 420.90601, 1.6565517, 4.8723578, 1.1010735, 10.809613, .11930589, 163.97993, 1144.4102
2.0802598, 22.128735, .52379131, 396.87613, 1.4057151, 3.9426727, .62333453, 19.891394, .49140412, 66.651733, 993.38434
2.1077387, 23.718884, 3.9911785, 605.18451, 1.1826519, 2.7234149, 1.1731685, 18.873110, .68572092, 78.271011, 769.77802
