-.48142296E-03, -.24419203E-02, .12371865E-04, -.38355608E-06, -.75549365E-03, -.34864113, -.72848827, 9.3990917
-.66026533E-03, -.32216208E-02, .12372038E-04, -.69686762E-09, -.97742234E-03, -.34930149, -.72987568, 9.3990593
-.67549362E-03, -.31670209E-02, .12372237E-04, -.59584476E-07, -.87575795E-03, -.34997693, -.73129481, 9.3990259
-.89777756E-03, -.39524753E-02, .12372452E-04, -.69998796E-09, -.96833060E-03, -.35087472, -.73318118, 9.3989878
-.88509935E-03, -.38551369E-02, .12372693E-04, -.70097050E-09, -.91068645E-03, -.35175985, -.73504096, 9.3989487
-.72622043E-03, -.32424151E-02, .12372911E-04, -.70188916E-09, -.79341762E-03, -.35248613, -.73656696, 9.3989153
-.61897346E-03, -.28567242E-02, .12373098E-04, -.70262918E-09, -.74204942E-03, -.35310513, -.73786759, 9.3988857
-.69662248E-03, -.32014467E-02, .12373279E-04, -.70341577E-09, -.84435986E-03, -.35380173, -.73933136, 9.3988514
-.70698134E-03, -.32535486E-02, .12373474E-04, -.70440287E-09, -.86406188E-03, -.35450882, -.74081719, 9.3988161
-.48984488E-03, -.24107809E-02, .12373646E-04, -.70530304E-09, -.69853221E-03, -.35499859, -.74184638, 9.3987865
-.45446696E-03, -.23251935E-02, .12373789E-04, -.70600725E-09, -.72304520E-03, -.35545304, -.74280131, 9.3987579
-.16475280E-02, -.59912838E-02, .12374103E-04, -.70854833E-09, -.68990723E-03, -.35710058, -.74626356, 9.3987331
-.46000849E-02, -.15103956E-01, .12374914E-04, -.71626538E-09, -.64580358E-03, -.36170065, -.75593138, 9.3987169
-.45136255E-02, -.14913637E-01, .12375780E-04, -.72458239E-09, -.72159781E-03, -.36621431, -.76541889, 9.3987007
-.62137367E-02, -.20142823E-01, .12376822E-04, -.73475726E-09, -.67550066E-03, -.37242803, -.77848214, 9.3986864
-.48767747E-02, -.15914747E-01, .12377777E-04, -.74404988E-09, -.59466978E-03, -.37730479, -.78873640, 9.3986731
-.41139279E-02, -.13481274E-01, .12378961E-04, -.25477595E-06, -.52287872E-03, -.38141882, -.79738814, 9.3986530
-.10124604E-02, -.40473128E-02, .12379266E-04, -.46277022E-08, -.70383691E-03, -.38243133, -.79951757, 9.3986130
-.10528287E-02, -.43475786E-02, .12379517E-04, -.76462708E-09, -.87729050E-03, -.38348415, -.80173194, 9.3985701
-.10092801E-02, -.42543705E-02, .12379777E-04, -.76585321E-09, -.91958453E-03, -.38449347, -.80385482, 9.3985281
-.81643026E-03, -.35443774E-02, .12380013E-04, -.76693524E-09, -.81144163E-03, -.38530996, -.80557215, 9.3984900
-.61435514E-03, -.28016905E-02, .12380207E-04, -.76776346E-09, -.69943670E-03, -.38592425, -.80686432, 9.3984594
-.90430584E-03, -.36093292E-02, .12380397E-04, -.71605973E-06, -.60255482E-03, -.38682854, -.80876642, 9.3984232
-.14755720E-02, -.57301777E-02, .12380678E-04, -.77446194E-09, -.94076974E-03, -.38830402, -.81187016, 9.3983660
-.10106692E-02, -.40211119E-02, .12380978E-04, -.77611628E-09, -.68273739E-03, -.38931471, -.81399626, 9.3983240
-.90715016E-03, -.36783572E-02, .12381211E-04, -.39608659E-06, -.66246506E-03, -.39022183, -.81590450, 9.3982859
-.77635993E-03, -.32738578E-02, .12381422E-04, -.90284550E-06, -.66530873E-03, -.39099821, -.81753778, 9.3982544
-.71421982E-03, -.31176389E-02, .12381612E-04, -.13166443E-05, -.70226321E-03, -.39171243, -.81904030, 9.3982267
-.74817584E-03, -.33234078E-02, .12381801E-04, -.67238129E-05, -.79618843E-03, -.39246061, -.82061440, 9.3981943
-.10739651E-02, -.45725419E-02, .12382034E-04, -.50609202E-07, -.10346235E-02, -.39353457, -.82287389, 9.3981495
-.14869850E-02, -.59558218E-02, .12382340E-04, -.78777979E-09, -.11290567E-02, -.39502156, -.82600248, 9.3980894
-.14566239E-02, -.57240683E-02, .12382690E-04, -.78981827E-09, -.99247578E-03, -.39647821, -.82906729, 9.3980322
-.85335632E-03, -.34167836E-02, .12382969E-04, -.13223565E-05, -.56767557E-03, -.39733163, -.83086306, 9.3979959
-.79480128E-03, -.32392684E-02, .12383170E-04, -.16505636E-05, -.57241303E-03, -.39812636, -.83253527, 9.3979654
-.11322714E-02, -.46275049E-02, .12383399E-04, -.79675766E-09, -.90781285E-03, -.39925864, -.83491790, 9.3979206
-.86718559E-03, -.36463973E-02, .12383647E-04, -.79784590E-09, -.75434975E-03, -.40012589, -.83674294, 9.3978844
-.84914663E-03, -.36540527E-02, .12383867E-04, -.79872758E-09, -.81790623E-03, -.40097508, -.83852988, 9.3978491
-.99115726E-03, -.42619607E-02, .12384099E-04, -.79978774E-09, -.98188757E-03, -.40196618, -.84061563, 9.3978052
-.86423598E-03, -.37457650E-02, .12384337E-04, -.80103973E-09, -.86218852E-03, -.40283045, -.84243453, 9.3977652
-.77069330E-03, -.33997637E-02, .12384549E-04, -.80216467E-09, -.80824725E-03, -.40360117, -.84405655, 9.3977289
-.67441352E-03, -.30626527E-02, .12384739E-04, -.80321777E-09, -.77166909E-03, -.40427560, -.84547591, 9.3976946
-.35214028E-03, -.18170214E-02, .12384886E-04, -.80400808E-09, -.53271139E-03, -.40462771, -.84621704, 9.3976717
-.44113444E-03, -.21646598E-02, .12384993E-04, -.80449031E-09, -.60233241E-03, -.40506884, -.84714544, 9.3976488
-.85733942E-03, -.35114661E-02, .12385152E-04, -.21801061E-06, -.65005588E-03, -.40592620, -.84894997, 9.3976126
-.13942831E-02, -.55188797E-02, .12385418E-04, -.18397911E-06, -.98040025E-03, -.40732053, -.85188472, 9.3975601
-.10494764E-02, -.41716462E-02, .12385706E-04, -.72133126E-08, -.71043428E-03, -.40837005, -.85409379, 9.3975163
-.12542288E-02, -.49445480E-02, .12385975E-04, -.11584698E-06, -.84354467E-03, -.40962428, -.85673392, 9.3974657
